lidar_end_time     cur_frame_time(s)      ekf_consuming_time(s)
1778057191.637210    0.016780             0.006322
1778057191.737226    0.006838             0.004469
1778057191.847192    0.012748             0.008211
1778057191.947214    0.010612             0.006821
1778057192.047214    0.012095             0.007041
1778057192.152220    0.007201             0.004774
1778057192.257211    0.007139             0.004678
1778057192.367216    0.007332             0.004880
1778057192.467234    0.008260             0.005533
1778057192.567211    0.006840             0.004271
1778057192.667197    0.007603             0.004976
1778057192.772223    0.006945             0.004751
1778057192.872216    0.015109             0.008703
1778057192.972189    0.008627             0.006167
1778057193.072207    0.010533             0.007367
1778057193.132212    0.008983             0.006932
1778057193.237208    0.009884             0.005625
1778057193.347197    0.008163             0.005151
1778057193.447198    0.008900             0.005566
1778057193.552201    0.006836             0.004458
1778057193.657210    0.007248             0.004381
1778057193.767211    0.006968             0.004200
1778057193.867216    0.012205             0.004241
1778057193.972217    0.011614             0.006170
1778057194.072211    0.013384             0.006958
1778057194.172218    0.007032             0.004640
1778057194.272197    0.008421             0.005493
1778057194.372198    0.007141             0.004545
1778057194.437213    0.006615             0.004472
1778057194.542211    0.012354             0.004011
1778057194.647209    0.008724             0.005215
1778057194.752213    0.013796             0.004618
1778057194.857208    0.013795             0.005015
1778057194.962212    0.005921             0.003213
1778057195.062203    0.006903             0.003998
1778057195.162222    0.013234             0.004844
1778057195.272213    0.011748             0.006886
1778057195.372218    0.006446             0.003562
1778057195.472219    0.008174             0.004459
1778057195.572221    0.010195             0.006109
1778057195.672187    0.007664             0.004271
1778057195.732226    0.010835             0.006445
1778057195.837215    0.005769             0.003155
1778057195.937220    0.008394             0.004649
1778057196.042212    0.013581             0.007195
1778057196.147214    0.009758             0.006761
1778057196.247213    0.011302             0.004845
1778057196.352211    0.014601             0.003698
1778057196.452214    0.007164             0.002243
1778057196.552210    0.002443             0.000837
1778057196.657219    0.002785             0.000668
1778057196.762218    0.003336             0.001020
1778057196.867222    0.005864             0.002342
1778057196.967185    0.005920             0.002345
1778057197.067214    0.005787             0.002143
1778057197.167217    0.007724             0.003033
1778057197.272228    0.005564             0.002445
1778057197.372213    0.018096             0.003779
1778057197.472234    0.007967             0.003360
1778057197.572190    0.005708             0.002800
1778057197.672230    0.006092             0.003081
1778057197.772202    0.008567             0.004530
1778057197.872229    0.007153             0.004073
1778057197.972215    0.009439             0.003886
1778057198.037175    0.007017             0.003939
1778057198.137222    0.008226             0.004568
1778057198.237210    0.011183             0.006886
1778057198.337210    0.006520             0.003513
1778057198.437210    0.005815             0.003275
1778057198.537210    0.008328             0.004234
1778057198.637211    0.020264             0.009925
1778057198.737215    0.008782             0.005028
1778057198.837218    0.012292             0.004821
1778057198.937223    0.008428             0.004790
1778057199.037211    0.012162             0.003847
1778057199.137221    0.008642             0.003594
1778057199.242209    0.006688             0.003849
1778057199.347212    0.006921             0.003640
1778057199.452209    0.008193             0.004592
1778057199.557214    0.005842             0.003165
1778057199.667215    0.008045             0.004084
1778057199.767216    0.005631             0.003188
1778057199.867210    0.012614             0.004573
1778057199.972232    0.007534             0.004506
1778057200.072222    0.006512             0.003541
1778057200.172218    0.008111             0.004955
1778057200.272215    0.007600             0.004410
1778057200.372181    0.008959             0.005260
1778057200.472216    0.006696             0.004278
1778057200.532215    0.008571             0.004944
1778057200.637209    0.014842             0.005037
1778057200.737211    0.006026             0.003619
1778057200.842206    0.005751             0.003216
1778057200.942208    0.006606             0.003489
1778057201.047214    0.012087             0.003612
1778057201.147214    0.005664             0.003144
1778057201.247212    0.006119             0.003681
1778057201.347218    0.006944             0.004148
1778057201.452211    0.006097             0.003518
1778057201.552191    0.005664             0.003544
1778057201.657220    0.005888             0.003803
1778057201.762212    0.008092             0.004494
1778057201.872220    0.005695             0.003219
1778057201.972229    0.006257             0.003923
1778057202.072199    0.007661             0.004240
1778057202.172220    0.007555             0.004624
1778057202.272215    0.016175             0.004391
1778057202.372212    0.005461             0.003357
1778057202.472216    0.011039             0.003169
1778057202.572215    0.007909             0.004384
1778057202.637216    0.004933             0.003211
1778057202.737211    0.005369             0.003186
1778057202.837216    0.005743             0.003560
1778057202.937209    0.006017             0.003702
1778057203.047207    0.006462             0.003617
1778057203.152218    0.005292             0.003109
1778057203.252218    0.005802             0.002893
1778057203.357197    0.007315             0.004337
1778057203.457211    0.005849             0.003836
1778057203.562216    0.005887             0.003000
1778057203.662215    0.006262             0.003900
1778057203.762210    0.005270             0.003409
1778057203.867209    0.007495             0.004830
1778057203.972219    0.008860             0.004855
1778057204.072218    0.005509             0.003221
1778057204.172239    0.005120             0.002974
1778057204.272220    0.005368             0.003218
1778057204.332216    0.006387             0.004295
1778057204.437210    0.011943             0.003756
1778057204.537214    0.007958             0.003426
1778057204.642210    0.005860             0.003521
1778057204.742177    0.005239             0.003305
1778057204.842209    0.005936             0.003652
1778057204.942215    0.008548             0.003644
1778057205.047209    0.006793             0.004448
1778057205.152210    0.006910             0.004341
1778057205.257211    0.005115             0.003049
1778057205.367209    0.006673             0.004071
1778057205.472269    0.007918             0.005329
1778057205.572241    0.010695             0.005402
1778057205.672215    0.005039             0.003095
1778057205.772238    0.006156             0.003760
1778057205.837212    0.004709             0.003041
1778057205.947213    0.006973             0.004395
1778057206.052218    0.006965             0.004353
1778057206.157210    0.005739             0.003531
1778057206.257215    0.010780             0.006591
1778057206.357216    0.006274             0.004192
1778057206.467212    0.009388             0.003748
1778057206.572213    0.006940             0.004652
1778057206.672216    0.008419             0.005453
1778057206.772206    0.006213             0.003418
1778057206.872217    0.006764             0.003730
1778057206.972212    0.006940             0.004388
1778057207.032223    0.010256             0.006597
1778057207.137213    0.005611             0.003701
1778057207.242216    0.005748             0.003671
1778057207.347210    0.007318             0.004536
1778057207.447209    0.009590             0.003384
1778057207.547210    0.004975             0.002919
1778057207.652189    0.005380             0.002869
1778057207.757209    0.004974             0.003096
1778057207.857211    0.012349             0.005726
1778057207.957210    0.005179             0.003125
1778057208.057209    0.004831             0.002773
1778057208.157213    0.009285             0.005540
1778057208.257213    0.007324             0.004355
1778057208.357210    0.004570             0.002719
1778057208.462210    0.006426             0.003530
1778057208.562211    0.004885             0.002861
1778057208.662215    0.005254             0.003182
1778057208.762211    0.005724             0.003214
1778057208.862209    0.006985             0.004458
1778057208.967209    0.005985             0.003724
1778057209.072243    0.009003             0.003959
1778057209.172234    0.004993             0.003051
1778057209.272222    0.007458             0.004414
1778057209.372173    0.006453             0.004137
1778057209.432199    0.011851             0.007490
1778057209.537210    0.004631             0.002720
1778057209.637213    0.010953             0.006388
1778057209.737213    0.006656             0.003794
1778057209.837210    0.007789             0.004629
1778057209.942212    0.007250             0.004369
1778057210.052214    0.007858             0.004491
1778057210.152213    0.010169             0.003547
1778057210.257173    0.013018             0.006247
1778057210.357213    0.006043             0.002992
1778057210.457209    0.005644             0.003331
1778057210.557207    0.006533             0.003820
1778057210.657207    0.010291             0.006512
1778057210.762206    0.012089             0.003739
1778057210.862174    0.006815             0.004261
1778057210.962215    0.006719             0.004096
1778057211.067210    0.006658             0.002949
1778057211.167217    0.005920             0.003334
1778057211.267169    0.006633             0.003595
1778057211.367189    0.010263             0.004001
1778057211.472201    0.005775             0.003623
1778057211.572192    0.005906             0.003602
1778057211.672211    0.006243             0.003081
1778057211.732221    0.004564             0.002883
1778057211.837217    0.010866             0.006830
1778057211.937212    0.005772             0.003434
1778057212.037213    0.005258             0.003024
1778057212.142214    0.009976             0.003560
1778057212.242212    0.013330             0.003878
1778057212.342218    0.006218             0.003883
1778057212.447213    0.005542             0.003210
1778057212.547208    0.013706             0.004816
1778057212.652216    0.005733             0.003423
1778057212.757214    0.008535             0.004944
1778057212.857211    0.005263             0.002828
1778057212.957216    0.007728             0.004288
1778057213.057214    0.006718             0.004103
1778057213.167208    0.007584             0.004255
1778057213.267219    0.004843             0.002568
1778057213.367212    0.007900             0.004004
1778057213.467209    0.007680             0.004316
1778057213.567215    0.006340             0.002874
1778057213.667214    0.005621             0.002852
1778057213.767215    0.004938             0.002517
1778057213.872218    0.005820             0.002624
1778057213.972168    0.004566             0.002216
1778057214.072210    0.006147             0.002855
1778057214.172210    0.004940             0.002948
1778057214.232211    0.007033             0.003917
1778057214.337210    0.005617             0.003267
1778057214.437211    0.005100             0.002617
1778057214.542219    0.006930             0.003579
1778057214.647213    0.005642             0.002536
1778057214.747207    0.006264             0.003607
1778057214.847208    0.006300             0.003522
1778057214.947208    0.006785             0.003515
1778057215.047209    0.007449             0.004590
1778057215.147213    0.004894             0.002750
1778057215.247212    0.004869             0.002649
1778057215.347164    0.005008             0.002461
1778057215.447199    0.005982             0.003006
1778057215.552212    0.004527             0.002253
1778057215.657214    0.003656             0.001430
1778057215.767168    0.002114             0.000650
1778057215.867210    0.006512             0.002074
1778057215.967212    0.003092             0.001377
1778057216.072248    0.008357             0.004341
1778057216.172201    0.006363             0.002115
1778057216.272227    0.005932             0.002407
1778057216.372239    0.004850             0.002499
1778057216.472212    0.004504             0.002316
1778057216.532201    0.006590             0.003899
1778057216.637213    0.006457             0.003196
1778057216.742217    0.005233             0.002534
1778057216.847214    0.004824             0.002557
1778057216.952187    0.004812             0.002587
1778057217.052210    0.004657             0.002580
1778057217.152211    0.005263             0.003008
1778057217.257211    0.012063             0.004161
1778057217.357216    0.004905             0.002524
1778057217.467209    0.007230             0.003782
1778057217.567209    0.005165             0.002902
1778057217.667215    0.005443             0.002395
1778057217.772215    0.007631             0.003593
1778057217.872215    0.007115             0.003323
1778057217.932219    0.004685             0.002385
1778057218.037210    0.005483             0.002741
1778057218.137209    0.007875             0.003876
1778057218.237167    0.007154             0.003717
1778057218.337212    0.004601             0.002169
1778057218.437212    0.004748             0.002551
1778057218.537212    0.011193             0.002994
1778057218.637212    0.004879             0.002361
1778057218.742211    0.006388             0.003765
1778057218.847217    0.005461             0.002972
1778057218.952216    0.013542             0.004103
1778057219.057222    0.008225             0.004874
1778057219.157205    0.006439             0.003783
1778057219.257213    0.006818             0.004346
1778057219.357195    0.006327             0.002865
1778057219.462213    0.006322             0.003530
1778057219.567216    0.010779             0.003266
1778057219.667210    0.011858             0.003165
1778057219.767207    0.005752             0.003041
1778057219.867214    0.005830             0.003085
1778057219.967211    0.010219             0.003419
1778057220.067216    0.004874             0.002453
1778057220.167210    0.011805             0.002973
1778057220.267207    0.008070             0.004357
1778057220.367208    0.006284             0.003432
1778057220.472231    0.005529             0.002840
1778057220.572209    0.014675             0.003792
1778057220.672215    0.006454             0.004000
1778057220.772219    0.005301             0.002725
1778057220.872214    0.005449             0.003012
1778057220.972210    0.005905             0.003241
1778057221.037213    0.005571             0.002897
1778057221.137199    0.007295             0.004464
1778057221.237218    0.010075             0.005824
1778057221.337227    0.005695             0.003323
1778057221.442211    0.006001             0.003734
1778057221.542208    0.005042             0.002728
1778057221.642210    0.009362             0.004553
1778057221.742211    0.007295             0.004149
1778057221.847212    0.011234             0.006370
1778057221.947214    0.006789             0.003596
1778057222.052186    0.007453             0.004085
1778057222.157210    0.004530             0.001677
1778057222.262209    0.002789             0.000539
1778057222.362214    0.003498             0.000952
1778057222.462214    0.004854             0.001875
1778057222.562208    0.007754             0.003674
1778057222.667210    0.009691             0.004221
1778057222.772216    0.005933             0.002267
1778057222.872220    0.005335             0.002821
1778057222.932217    0.004489             0.002454
1778057223.037218    0.004793             0.002184
1778057223.147214    0.007488             0.004051
1778057223.247180    0.005602             0.002276
1778057223.347224    0.006982             0.004135
1778057223.452196    0.009864             0.005691
1778057223.552216    0.007211             0.003981
1778057223.657209    0.005476             0.002284
1778057223.757208    0.009541             0.003362
1778057223.857210    0.004928             0.002795
1778057223.957214    0.004786             0.002443
1778057224.057209    0.006791             0.003287
1778057224.162210    0.008813             0.003250
1778057224.262209    0.005827             0.002883
1778057224.367211    0.006594             0.003733
1778057224.467214    0.008087             0.004718
1778057224.572220    0.009215             0.004091
1778057224.672219    0.010202             0.005983
1778057224.772213    0.006892             0.004347
1778057224.872212    0.013479             0.004154
1778057224.972209    0.027390             0.017234
1778057225.072229    0.007795             0.004534
1778057225.172216    0.010950             0.006650
1778057225.232229    0.009459             0.006203
1778057225.337215    0.007241             0.004301
1778057225.437204    0.010209             0.006308
1778057225.537210    0.008802             0.005439
1778057225.637213    0.010134             0.005575
1778057225.737214    0.009288             0.006226
1778057225.837221    0.011968             0.005448
1778057225.942211    0.008484             0.005370
1778057226.042212    0.009764             0.006344
1778057226.147214    0.008897             0.005888
1778057226.252209    0.009068             0.005812
1778057226.352218    0.008287             0.005117
1778057226.452205    0.014307             0.008839
1778057226.552217    0.012593             0.008714
1778057226.657212    0.014205             0.009969
1778057226.757215    0.008554             0.005701
1778057226.857208    0.012392             0.009025
1778057226.957179    0.009970             0.006892
1778057227.057211    0.014519             0.009913
1778057227.157211    0.009537             0.006345
1778057227.262212    0.012734             0.008521
1778057227.367218    0.012418             0.007296
1778057227.467218    0.008685             0.005966
1778057227.567201    0.009014             0.005235
1778057227.672218    0.017697             0.007208
1778057227.772221    0.008240             0.005206
1778057227.872229    0.013150             0.008201
1778057227.972208    0.010480             0.006565
1778057228.072224    0.009964             0.006444
1778057228.172227    0.008508             0.005304
1778057228.237218    0.012349             0.007405
1778057228.337215    0.012778             0.006071
1778057228.437210    0.011812             0.007483
1778057228.537213    0.017408             0.007845
1778057228.637211    0.026159             0.012620
1778057228.742212    0.011049             0.005775
1778057228.847213    0.009168             0.006126
1778057228.947215    0.009651             0.006448
1778057229.047212    0.010979             0.006789
1778057229.147213    0.010704             0.007311
1778057229.247210    0.010658             0.007607
1778057229.352225    0.014581             0.006707
1778057229.457218    0.013732             0.006620
1778057229.557186    0.010111             0.006985
1778057229.657211    0.014674             0.006372
1778057229.767211    0.008782             0.005733
1778057229.867193    0.015942             0.010977
1778057229.972220    0.011877             0.007922
1778057230.072221    0.013804             0.009248
1778057230.172224    0.011673             0.008438
1778057230.272221    0.008180             0.005646
1778057230.372223    0.010775             0.006236
1778057230.472219    0.010691             0.006389
1778057230.572223    0.009600             0.007158
1778057230.672221    0.012756             0.009006
1778057230.772256    0.012421             0.008692
1778057230.872222    0.008951             0.006545
1778057230.972215    0.015500             0.007976
1778057231.037218    0.010307             0.007378
1778057231.137214    0.014128             0.008139
1778057231.237212    0.015011             0.009694
1778057231.337211    0.009670             0.005909
1778057231.437218    0.008897             0.006054
1778057231.537225    0.014847             0.006222
1778057231.637210    0.009388             0.005481
1778057231.742216    0.007164             0.004518
1778057231.847213    0.007741             0.004995
1778057231.947212    0.007491             0.004931
1778057232.047216    0.008220             0.005114
1778057232.147220    0.013720             0.008629
1778057232.247171    0.007184             0.004433
1778057232.347212    0.010268             0.005337
1778057232.447216    0.008042             0.004696
1778057232.552211    0.008107             0.004583
1778057232.657212    0.008510             0.004806
1778057232.757214    0.004939             0.002362
1778057232.862213    0.004770             0.002040
1778057232.967177    0.007935             0.000557
1778057233.067212    0.007760             0.003414
1778057233.167210    0.008786             0.004803
1778057233.267220    0.009437             0.005778
1778057233.372226    0.008758             0.005233
1778057233.472199    0.007718             0.005135
1778057233.572220    0.006264             0.003916
1778057233.672212    0.012658             0.008030
1778057233.772204    0.009762             0.006779
1778057233.872219    0.007112             0.004582
1778057233.972216    0.008399             0.005714
1778057234.072170    0.009636             0.006411
1778057234.172227    0.008614             0.005956
1778057234.272237    0.007880             0.005249
1778057234.372216    0.007116             0.004755
1778057234.472217    0.007913             0.005419
1778057234.572223    0.009047             0.005270
1778057234.672221    0.008834             0.005867
1778057234.772224    0.007552             0.005102
1778057234.872212    0.011096             0.006188
1778057234.937214    0.013635             0.007457
1778057235.042215    0.009124             0.004559
1778057235.147211    0.014133             0.004149
1778057235.247211    0.008457             0.005502
1778057235.352212    0.007749             0.004311
1778057235.452217    0.008475             0.004654
1778057235.557212    0.005749             0.003419
1778057235.657209    0.007324             0.004702
1778057235.757216    0.009418             0.005395
1778057235.862216    0.010441             0.005892
1778057235.972211    0.006307             0.003698
1778057236.072180    0.007245             0.003743
1778057236.172209    0.006699             0.003704
1778057236.232215    0.006812             0.004391
1778057236.337237    0.005800             0.003001
1778057236.447209    0.007729             0.004339
1778057236.547211    0.008403             0.004600
1778057236.652213    0.010869             0.005790
1778057236.757212    0.007974             0.002915
1778057236.867217    0.006985             0.003743
1778057236.967212    0.005101             0.002773
1778057237.072231    0.005861             0.002925
1778057237.172232    0.007622             0.003906
1778057237.232213    0.006125             0.003383
1778057237.337216    0.008034             0.004195
1778057237.437212    0.005326             0.002708
1778057237.537206    0.009966             0.002384
1778057237.647187    0.005962             0.002536
1778057237.752213    0.012621             0.003127
1778057237.857175    0.005086             0.002646
1778057237.957219    0.005422             0.002915
1778057238.057176    0.006236             0.003275
1778057238.157211    0.005062             0.002515
1778057238.257212    0.005403             0.003099
1778057238.357210    0.005814             0.002878
1778057238.457214    0.005214             0.002555
1778057238.567191    0.004495             0.002240
1778057238.672216    0.006486             0.003551
1778057238.772218    0.004617             0.002408
1778057238.832211    0.006526             0.003146
1778057238.937211    0.005696             0.003199
1778057239.047208    0.005559             0.003030
1778057239.147209    0.005112             0.002808
1778057239.252220    0.004598             0.002396
1778057239.357208    0.005098             0.002865
1778057239.462210    0.005107             0.002648
1778057239.567176    0.004773             0.002178
1778057239.672216    0.002535             0.000918
1778057239.772187    0.001686             0.000358
1778057239.872211    0.001888             0.000413
1778057239.937212    0.001563             0.000362
1778057240.042210    0.004023             0.001549
1778057240.152218    0.004327             0.002232
1778057240.257214    0.005239             0.002546
1778057240.367215    0.004640             0.002433
1778057240.467185    0.005669             0.002979
1778057240.572211    0.005089             0.003091
1778057240.672189    0.005617             0.003356
1778057240.732212    0.005175             0.003280
1778057240.837173    0.006715             0.004113
1778057240.937212    0.008349             0.005475
1778057241.047213    0.007358             0.003840
1778057241.152209    0.009413             0.003123
1778057241.257209    0.007639             0.004308
1778057241.362211    0.007052             0.004206
1778057241.467211    0.004792             0.002704
1778057241.567212    0.006919             0.004027
1778057241.672212    0.004960             0.003004
1778057241.772222    0.004841             0.002740
1778057241.872204    0.004853             0.002699
1778057241.972190    0.005041             0.002886
1778057242.032204    0.014499             0.003901
1778057242.137218    0.006138             0.003578
1778057242.247208    0.005935             0.003108
1778057242.347215    0.004733             0.002473
1778057242.452214    0.006221             0.003612
1778057242.557215    0.007915             0.002996
1778057242.667215    0.005430             0.003138
1778057242.772221    0.005756             0.003199
1778057242.872213    0.007099             0.003746
1778057242.972204    0.015585             0.004600
1778057243.032196    0.006579             0.003925
1778057243.137217    0.006620             0.003052
1778057243.237214    0.005397             0.002753
1778057243.337214    0.006179             0.003502
1778057243.447210    0.009187             0.005429
1778057243.547213    0.007397             0.004140
1778057243.652223    0.008673             0.005226
1778057243.752220    0.008314             0.004479
1778057243.857214    0.006770             0.003546
1778057243.957187    0.005773             0.003306
1778057244.067211    0.007445             0.003884
1778057244.167226    0.007705             0.004358
1778057244.272204    0.006348             0.003736
1778057244.372230    0.005100             0.002812
1778057244.472218    0.005098             0.002688
1778057244.572217    0.007200             0.003800
1778057244.632211    0.006176             0.003735
1778057244.737216    0.005585             0.002665
1778057244.837214    0.005780             0.002155
1778057244.937211    0.003639             0.001418
1778057245.037212    0.003306             0.001398
1778057245.137220    0.005093             0.001924
1778057245.237211    0.006305             0.002340
1778057245.337183    0.005421             0.002507
1778057245.437211    0.009457             0.004847
1778057245.537218    0.005111             0.002322
1778057245.647210    0.007230             0.004087
1778057245.747224    0.008075             0.004026
1778057245.852214    0.005846             0.003050
1778057245.952212    0.006369             0.003565
1778057246.057194    0.009536             0.005055
1778057246.157218    0.005627             0.003164
1778057246.257212    0.005920             0.003733
1778057246.357216    0.008703             0.004771
1778057246.467217    0.006471             0.003387
1778057246.567212    0.005221             0.002794
1778057246.672219    0.005320             0.002668
1778057246.772211    0.005699             0.003117
1778057246.872216    0.006518             0.003259
1778057246.937210    0.006020             0.003113
1778057247.152212    0.004381             0.000937
1778057247.257211    0.004029             0.001091
1778057247.367197    0.006342             0.002014
1778057247.472202    0.004073             0.001371
1778057247.572215    0.004727             0.001753
1778057247.632189    0.004063             0.001703
1778057247.737219    0.005681             0.002462
1778057247.837212    0.005467             0.002446
1778057247.937217    0.005152             0.002345
1778057248.037214    0.004723             0.002339
1778057248.147213    0.005268             0.002476
1778057248.247215    0.004792             0.002512
1778057248.347221    0.007119             0.003395
1778057248.452214    0.006414             0.002958
1778057248.557211    0.004931             0.002365
1778057248.667211    0.005009             0.002389
1778057248.772214    0.005270             0.002742
1778057248.872212    0.006090             0.002688
1778057248.972220    0.004561             0.002017
1778057249.032168    0.011161             0.002417
1778057249.137215    0.006041             0.002946
1778057249.247213    0.007214             0.002983
1778057249.347218    0.004778             0.002358
1778057249.447208    0.005303             0.002530
1778057249.547166    0.004668             0.001824
1778057249.647209    0.004690             0.001868
1778057249.747222    0.005815             0.002488
1778057249.847210    0.004991             0.002119
1778057249.947210    0.007377             0.002546
1778057250.047210    0.004229             0.001595
1778057250.147206    0.007809             0.002541
1778057250.247207    0.004085             0.001625
1778057250.347176    0.005274             0.002619
1778057250.447206    0.004122             0.001679
1778057250.552208    0.005887             0.001692
1778057250.652212    0.004003             0.001498
1778057250.757227    0.004279             0.001648
1778057250.857209    0.007627             0.001885
1778057250.957213    0.005698             0.002537
1778057251.057215    0.004639             0.001959
1778057251.162210    0.005815             0.001662
1778057251.272216    0.004290             0.001715
1778057251.372217    0.005025             0.001792
1778057251.472217    0.006726             0.003942
1778057251.572213    0.004056             0.001691
1778057251.672214    0.005517             0.002328
1778057251.772215    0.004020             0.001579
1778057251.872212    0.005895             0.002341
1778057251.972174    0.004413             0.001859
1778057252.072215    0.006044             0.002411
1778057252.172175    0.004989             0.001394
1778057252.272224    0.004804             0.001703
1778057252.372214    0.004301             0.001771
1778057252.472210    0.006057             0.001974
1778057252.532218    0.005852             0.002351
1778057252.637210    0.004941             0.002015
1778057252.742210    0.004931             0.001886
1778057252.842209    0.005329             0.002070
1778057252.942209    0.003802             0.001546
1778057253.047214    0.005543             0.002048
1778057253.147209    0.005212             0.002381
1778057253.247212    0.005491             0.002167
1778057253.347193    0.004029             0.001670
1778057253.452218    0.005212             0.001778
1778057253.552217    0.004346             0.001882
1778057253.657209    0.005721             0.002321
1778057253.757215    0.004796             0.002083
1778057253.857215    0.005809             0.002569
1778057253.957216    0.011239             0.002191
1778057254.057214    0.009074             0.001974
1778057254.157216    0.004687             0.002169
1778057254.257213    0.004080             0.001483
1778057254.357213    0.005441             0.001516
1778057254.457209    0.004398             0.001858
1778057254.557216    0.004679             0.001768
1778057254.657208    0.007588             0.002983
1778057254.757212    0.008985             0.001999
1778057254.857171    0.004277             0.001517
1778057254.957221    0.004854             0.001906
1778057255.062218    0.004458             0.001519
1778057255.162210    0.004099             0.001711
1778057255.262203    0.004292             0.001905
1778057255.372248    0.005917             0.001696
1778057255.472222    0.006293             0.002740
1778057255.572218    0.005067             0.002091
1778057255.632211    0.004803             0.002247
1778057255.737212    0.007302             0.003367
1778057255.842208    0.003704             0.001573
1778057255.942218    0.005515             0.002076
1778057256.042208    0.004734             0.002132
1778057256.147211    0.005066             0.002346
1778057256.252199    0.004441             0.001882
1778057256.357212    0.004565             0.002030
1778057256.457210    0.008826             0.004107
1778057256.557209    0.011144             0.004078
1778057256.657216    0.005046             0.002210
1778057256.767222    0.003874             0.001550
1778057256.867174    0.007748             0.003240
1778057256.967210    0.004661             0.002018
1778057257.067173    0.007038             0.002263
1778057257.167221    0.004811             0.001928
1778057257.272230    0.007305             0.002831
1778057257.372229    0.005558             0.002075
1778057257.472224    0.004911             0.001889
1778057257.572221    0.003783             0.001535
1778057257.672210    0.005009             0.002168
1778057257.772187    0.007877             0.002006
1778057257.872247    0.004331             0.001891
1778057257.972238    0.005791             0.002084
1778057258.032217    0.007057             0.002881
1778057258.137222    0.004331             0.001632
1778057258.242211    0.003957             0.001465
1778057258.342210    0.004303             0.002001
1778057258.452213    0.005832             0.002382
1778057258.552214    0.004053             0.001524
1778057258.657218    0.004104             0.001698
1778057258.757188    0.005274             0.002460
1778057258.857216    0.005183             0.001959
1778057258.957211    0.004222             0.001827
1778057259.057213    0.006188             0.002437
1778057259.157213    0.004408             0.001507
1778057259.262215    0.005209             0.001847
1778057259.362216    0.005051             0.001846
1778057259.462214    0.006166             0.002923
1778057259.562208    0.004425             0.001985
1778057259.667250    0.005116             0.002216
1778057259.772213    0.005287             0.002010
1778057259.872222    0.004747             0.002231
1778057259.972211    0.010457             0.001909
1778057260.072216    0.006103             0.002265
1778057260.132215    0.005753             0.002173
1778057260.237217    0.017123             0.002713
1778057260.342161    0.010094             0.001805
1778057260.442210    0.005110             0.002399
1778057260.542213    0.008178             0.001672
1778057260.647209    0.006083             0.002558
1778057260.747214    0.005809             0.002085
1778057260.847219    0.006142             0.002443
1778057260.947212    0.004139             0.001748
1778057261.047208    0.005461             0.002140
1778057261.152213    0.004120             0.001551
1778057261.257170    0.006287             0.002647
1778057261.357211    0.005212             0.002351
1778057261.457216    0.004217             0.001964
1778057261.557211    0.004297             0.001874
1778057261.662212    0.005202             0.002180
1778057261.762171    0.003835             0.001244
1778057261.867213    0.004060             0.001190
1778057261.972223    0.005379             0.001654
1778057262.072224    0.011396             0.001227
1778057262.172225    0.005663             0.001339
1778057262.272225    0.006499             0.001551
1778057262.372214    0.003633             0.000828
1778057262.472222    0.005073             0.001333
1778057262.572222    0.002712             0.000799
1778057262.672224    0.005594             0.001381
1778057262.737218    0.003952             0.002154
1778057262.837209    0.006111             0.002707
1778057262.937167    0.006079             0.003479
1778057263.042215    0.007582             0.003765
1778057263.147213    0.005927             0.003056
1778057263.247214    0.004760             0.002623
1778057263.347215    0.004797             0.002622
1778057263.447209    0.005084             0.002711
1778057263.552210    0.006394             0.003608
1778057263.657175    0.005194             0.002829
1778057263.762210    0.008110             0.004431
1778057263.872231    0.006073             0.003475
1778057263.972215    0.008356             0.003882
1778057264.072188    0.006386             0.003885
1778057264.172233    0.007755             0.002960
1778057264.272193    0.005422             0.003021
1778057264.372226    0.006610             0.003549
1778057264.472232    0.006186             0.003795
1778057264.532219    0.007875             0.004917
1778057264.637208    0.007004             0.004149
1778057264.737210    0.005113             0.002966
1778057264.837211    0.005140             0.002980
1778057264.937209    0.007173             0.004274
1778057265.037199    0.005381             0.003021
1778057265.137166    0.006512             0.003857
1778057265.242219    0.005438             0.003034
1778057265.347211    0.011369             0.003298
1778057265.447217    0.007479             0.003548
1778057265.552213    0.011189             0.008632
1778057265.657209    0.006993             0.004551
1778057265.762215    0.005041             0.002712
1778057265.862206    0.008146             0.003638
1778057265.962210    0.007032             0.004127
1778057266.067220    0.009359             0.003489
1778057266.167217    0.006216             0.003190
1778057266.267200    0.008064             0.003649
1778057266.367210    0.006008             0.002864
1778057266.472255    0.004971             0.002394
1778057266.572226    0.004276             0.002144
1778057266.672223    0.005018             0.002961
1778057266.772222    0.005583             0.002759
1778057266.872216    0.005555             0.003060
1778057266.972243    0.006922             0.003818
1778057267.032221    0.006697             0.003254
1778057267.137212    0.008086             0.003763
1778057267.237212    0.006056             0.003769
1778057267.342216    0.005336             0.003020
1778057267.442213    0.005463             0.002651
1778057267.542221    0.005090             0.002946
1778057267.642209    0.009129             0.005480
1778057267.742211    0.005460             0.003215
1778057267.842207    0.007370             0.004433
1778057267.952210    0.006986             0.004425
1778057268.052215    0.007983             0.005003
1778057268.157217    0.008199             0.003759
1778057268.257195    0.006497             0.004206
1778057268.367216    0.006580             0.004198
1778057268.467223    0.006043             0.003878
1778057268.572218    0.005978             0.003743
1778057268.672212    0.005324             0.003208
1778057268.772218    0.007210             0.004848
1778057268.872208    0.005750             0.003817
1778057268.932206    0.007245             0.004726
1778057269.037217    0.006390             0.004087
1778057269.137212    0.007394             0.004539
1778057269.237210    0.005483             0.003403
